5,7,9,9,12,2
6,8,10,10,12,2
7,9,11,11,12,2
8,10,12,12,12,2
9,11,13,13,12,2
10,12,14,14,13,3
11,13,15,15,13,3
12,14,16,16,13,3
13,15,17,17,13,3
14,16,18,18,13,3
15,17,19,19,14,4
16,18,20,20,14,4
17,19,21,21,14,4
18,20,22,22,14,4
19,21,23,23,14,4
20,22,24,24,15,5
21,23,25,25,15,5
22,24,26,26,15,5
23,25,27,27,15,5
24,26,28,28,15,5
25,27,29,29,16,6
26,28,30,30,16,6
27,29,31,31,16,6
28,30,32,32,16,6
29,31,33,33,16,6
30,32,34,34,17,7
31,33,35,35,17,7
32,34,36,36,17,7
33,35,37,37,17,7
34,36,38,38,17,7
35,37,39,39,18,8
36,38,40,40,18,8
37,39,41,41,18,8
38,40,42,42,18,8
39,41,43,43,18,8
40,42,44,44,19,9
41,43,45,45,19,9
42,44,46,46,19,9
43,45,47,47,19,9
44,46,48,48,19,9
45,47,49,49,20,10
46,48,50,50,20,10
47,49,51,51,20,10
48,50,52,52,20,10
49,51,53,53,20,10
50,52,54,54,21,11
51,53,55,55,21,11
52,54,56,56,21,11
53,55,57,57,21,11
54,56,58,58,21,11
55,57,59,59,22,12
56,58,60,60,22,12
57,59,61,61,22,12
58,60,62,62,22,12
59,61,63,63,22,12
60,62,64,64,23,13
61,63,65,65,23,13
62,64,66,66,23,13
63,65,67,67,23,13
64,66,68,68,23,13
65,67,69,69,24,14
66,68,70,70,24,14
67,69,71,71,24,14
68,70,72,72,24,14
69,71,73,73,24,14
70,72,74,74,25,15
71,73,75,75,25,15
72,74,76,76,25,15
73,75,77,77,25,15
74,76,78,78,25,15
75,77,79,79,26,16
76,78,80,80,26,16
77,79,81,81,26,16
78,80,82,82,26,16
79,81,83,83,26,16
80,82,84,84,27,17
81,83,85,85,27,17
82,84,86,86,27,17
83,85,87,87,27,17
84,86,88,88,27,17
85,87,89,89,28,18
86,88,90,90,28,18
87,89,91,91,28,18
88,90,92,92,28,18
89,91,93,93,28,18
90,92,94,94,29,19
91,93,95,95,29,19
92,94,96,96,29,19
93,95,97,97,29,19
94,96,98,98,29,19
95,97,99,99,30,20
96,98,100,100,30,20
97,99,101,101,30,20
98,100,102,102,30,20
99,101,103,103,30,20
100,102,104,104,30,20
[GIANT]
1,6,2,6,7,1
2,7,3,7,7,1
3,8,4,8,7,1
4,9,5,9,7,1
5,10,6,10,8,2
6,11,7,11,8,2
7,12,8,12,8,2
8,13,9,13,8,2
9,14,10,14,8,2
10,15,11,15,9,3
11,16,12,16,9,3
12,17,13,17,9,3
13,18,14,18,9,3
14,19,15,19,9,3
15,20,16,20,10,4
16,21,17,21,10,4
17,22,18,22,10,4
18,23,19,23,10,4
19,24,20,24,10,4
20,25,21,25,11,5
21,26,22,26,11,5
22,27,23,27,11,5
23,28,24,28,11,5
24,29,25,29,11,5
25,30,26,30,12,6
26,31,27,31,12,6
27,32,28,32,12,6
28,33,29,33,12,6
29,34,30,34,12,6
30,35,31,35,13,7
31,36,32,36,13,7
32,37,33,37,13,7
33,38,34,38,13,7
34,39,35,39,13,7
35,40,36,40,14,8
36,41,37,41,14,8
37,42,38,42,14,8
38,43,39,43,14,8
39,44,40,44,14,8
40,45,41,45,15,9
41,46,42,46,15,9
42,47,43,47,15,9
43,48,44,48,15,9
44,49,45,49,15,9
45,50,46,50,16,10
46,51,47,51,16,10
47,52,48,52,16,10
48,53,49,53,16,10
49,54,50,54,16,10
50,55,51,55,17,11
51,56,52,56,17,11
52,57,53,57,17,11
53,58,54,58,17,11
54,59,55,59,17,11
55,60,56,60,18,12
56,61,57,61,18,12
57,62,58,62,18,12
58,63,59,63,18,12
59,64,60,64,18,12
60,65,61,65,19,13
61,66,62,66,19,13
62,67,63,67,19,13
63,68,64,68,19,13
64,69,65,69,19,13
65,70,66,70,20,14
66,71,67,71,20,14
67,72,68,72,20,14
68,73,69,73,20,14
69,74,70,74,20,14
70,75,71,75,21,15
71,76,72,76,21,15
72,77,73,77,21,15
73,78,74,78,21,15
74,79,75,79,21,15
75,80,76,80,22,16
76,81,77,81,22,16
77,82,78,82,22,16
78,83,79,83,22,16
79,84,80,84,22,16
80,85,81,85,23,17
81,86,82,86,23,17
82,87,83,87,23,17
83,88,84,88,23,17
84,89,85,89,23,17
85,90,86,90,24,18
86,91,87,91,24,18
87,92,88,92,24,18
88,93,89,93,24,18
89,94,90,94,24,18
90,95,91,95,25,19
91,96,92,96,25,19
92,97,93,97,25,19
93,98,94,98,25,19
94,99,95,99,25,19
95,100,96,100,26,20
96,101,97,101,26,20
97,102,98,102,26,20
98,103,99,103,26,20
99,104,100,104,26,20
100,105,101,105,26,20
[GOBLIN]
1,3,5,4,16,1
2,4,6,5,16,1
3,5,7,6,16,1
4,6,8,7,16,1
5,7,9,8,17,2
6,8,10,9,17,2
7,9,11,10,17,2
8,10,12,11,17,2
9,11,13,12,17,2
10,12,14,13,18,3
11,13,15,14,18,3
12,14,16,15,18,3
13,15,17,16,18,3
14,16,18,17,18,3
15,17,19,18,19,4
16,18,20,19,19,4
17,19,21,20,19,4
18,20,22,21,19,4
19,21,23,22,19,4
20,22,24,23,20,5
21,23,25,24,20,5
22,24,26,25,20,5
23,25,27,26,20,5
24,26,28,27,20,5
25,27,29,28,21,6
26,28,30,29,21,6
27,29,31,30,21,6
28,30,32,31,21,6
29,31,33,32,21,6
30,32,34,33,22,7
31,33,35,34,22,7
32,34,36,35,22,7
33,35,37,36,22,7
34,36,38,37,22,7
35,37,39,38,23,8
36,38,40,39,23,8
37,39,41,40,23,8
38,40,42,41,23,8
39,41,43,42,23,8
40,42,44,43,24,9
41,43,45,44,24,9
42,44,46,45,24,9
43,45,47,46,24,9
44,46,48,47,24,9
45,47,49,48,25,10
46,48,50,49,25,10
47,49,51,50,25,10
48,50,52,51,25,10
49,51,53,52,25,10
50,52,54,53,26,11
51,53,55,54,26,11
52,54,56,55,26,11
53,55,57,56,26,11
54,56,58,57,26,11
55,57,59,58,27,12
56,58,60,59,27,12
57,59,61,60,27,12
58,60,62,61,27,12
59,61,63,62,27,12
60,62,64,63,28,13
61,63,65,64,28,13
62,64,66,65,28,13
63,65,67,66,28,13
64,66,68,67,28,13
65,67,69,68,29,14
66,68,70,69,29,14
67,69,71,70,29,14
68,70,72,71,29,14
69,71,73,72,29,14
70,72,74,73,30,15
71,73,75,74,30,15
72,74,76,75,30,15
73,75,77,76,30,15
74,76,78,77,30,15
75,77,79,78,31,16
76,78,80,79,31,16
77,79,81,80,31,16
78,80,82,81,31,16
79,81,83,82,31,16
80,82,84,83,32,17
81,83,85,84,32,17
82,84,86,85,32,17
83,85,87,86,32,17
84,86,88,87,32,17
85,87,89,88,33,18
86,88,90,89,33,18
87,89,91,90,33,18
88,90,92,91,33,18
89,91,93,92,33,18
90,92,94,93,34,19
91,93,95,94,34,19
92,94,96,95,34,19
93,95,97,96,34,19
94,96,98,97,34,19
95,97,99,98,35,20
96,98,100,99,35,20
97,99,101,100,35,20
98,100,102,101,35,20
99,101,103,102,35,20
100,102,104,103,35,20
